"tenant_id","ip_id","inventory_id","last_modification","observaciones","product_id","stock"
"uwu","inventory_77514#product_32920","inventory_77514","2024-12-02T08:52:31.161842","""Producto agregado al inventario Collins, Erickson and Nelson.""","product_32920","3234"
"uwu","inventory_77514#product_33647","inventory_77514","2024-12-02T08:53:30.895386","""Producto agregado al inventario Collins, Erickson and Nelson.""","product_33647","2092"
"uwu","inventory_77514#product_77750","inventory_77514","2024-12-02T08:52:45.593556","""Producto agregado al inventario Collins, Erickson and Nelson.""","product_77750","3457"
"uwu","inventory_77534#product_31076","inventory_77534","2024-12-02T08:53:02.178221","Producto agregado al inventario Steele-Frank.","product_31076","1889"
"uwu","inventory_77553#product_4227","inventory_77553","2024-12-02T08:53:52.274458","Producto agregado al inventario Cherry LLC.","product_4227","2343"
"uwu","inventory_77553#product_82485","inventory_77553","2024-12-02T08:53:24.225556","Producto agregado al inventario Cherry LLC.","product_82485","1442"
"uwu","inventory_77560#product_96977","inventory_77560","2024-12-02T08:53:32.231016","Producto agregado al inventario Sullivan-Gross.","product_96977","1979"
"uwu","inventory_77571#product_27464","inventory_77571","2024-12-02T08:52:54.596468","Producto agregado al inventario Bennett-Mckee.","product_27464","820"
"uwu","inventory_77571#product_3424","inventory_77571","2024-12-02T08:52:55.876348","Producto agregado al inventario Bennett-Mckee.","product_3424","326"
"uwu","inventory_77571#product_8268","inventory_77571","2024-12-02T08:53:21.474972","Producto agregado al inventario Bennett-Mckee.","product_8268","572"
"uwu","inventory_77571#product_82886","inventory_77571","2024-12-02T08:52:42.730695","Producto agregado al inventario Bennett-Mckee.","product_82886","73"
"uwu","inventory_77619#product_5595","inventory_77619","2024-12-02T08:52:55.393560","Producto agregado al inventario Johnson-Thomas.","product_5595","5089"
"uwu","inventory_77619#product_56764","inventory_77619","2024-12-02T08:53:42.641716","Producto agregado al inventario Johnson-Thomas.","product_56764","3031"
"uwu","inventory_77624#product_43107","inventory_77624","2024-12-02T08:53:02.438693","Producto agregado al inventario Johnson PLC.","product_43107","3423"
"uwu","inventory_77724#product_25551","inventory_77724","2024-12-02T08:53:02.372625","Producto agregado al inventario Barnes-Jenkins.","product_25551","836"
"uwu","inventory_77724#product_89531","inventory_77724","2024-12-02T08:52:56.441994","Producto agregado al inventario Barnes-Jenkins.","product_89531","3899"
"uwu","inventory_77745#product_80945","inventory_77745","2024-12-02T08:53:08.685668","Producto agregado al inventario Rich Inc.","product_80945","4956"
"uwu","inventory_7777#product_72566","inventory_7777","2024-12-02T08:53:44.942280","Producto agregado al inventario Zavala-Lopez.","product_72566","1780"
"uwu","inventory_77795#product_45093","inventory_77795","2024-12-02T08:53:28.907540","Producto agregado al inventario Rodriguez-Cruz.","product_45093","1047"
"uwu","inventory_77816#product_20395","inventory_77816","2024-12-02T08:53:54.600921","""Producto agregado al inventario Patterson, Parker and Green.""","product_20395","156"
"uwu","inventory_77816#product_24106","inventory_77816","2024-12-02T08:52:53.385802","""Producto agregado al inventario Patterson, Parker and Green.""","product_24106","338"
"uwu","inventory_77867#product_56965","inventory_77867","2024-12-02T08:53:09.400234","Producto agregado al inventario Smith-Jones.","product_56965","227"
"uwu","inventory_77874#product_56689","inventory_77874","2024-12-02T08:52:43.090698","""Producto agregado al inventario Wood, Collins and Zhang.""","product_56689","140"
"uwu","inventory_77883#product_20275","inventory_77883","2024-12-02T08:53:47.822020","Producto agregado al inventario White-Gonzalez.","product_20275","4458"
"uwu","inventory_77883#product_61960","inventory_77883","2024-12-02T08:53:16.059914","Producto agregado al inventario White-Gonzalez.","product_61960","1091"
"uwu","inventory_77886#product_9711","inventory_77886","2024-12-02T08:53:31.985848","""Producto agregado al inventario Vincent, Schneider and Ramirez.""","product_9711","7522"
"uwu","inventory_77944#product_9381","inventory_77944","2024-12-02T08:49:19.894813","Producto agregado al inventario King Ltd.","product_9381","511"
"uwu","inventory_77945#product_34835","inventory_77945","2024-12-02T08:52:27.185752","""Producto agregado al inventario Gonzalez, Lambert and Gibson.""","product_34835","8503"
"uwu","inventory_77953#product_49155","inventory_77953","2024-12-02T08:53:07.045124","""Producto agregado al inventario Shelton, Arroyo and Wells.""","product_49155","5349"
"uwu","inventory_77970#product_34087","inventory_77970","2024-12-02T08:53:09.557319","""Producto agregado al inventario Meyer, Ward and Williams.""","product_34087","3753"
"uwu","inventory_77970#product_84877","inventory_77970","2024-12-02T08:53:24.421047","""Producto agregado al inventario Meyer, Ward and Williams.""","product_84877","4474"
"uwu","inventory_77987#product_51321","inventory_77987","2024-12-02T08:52:46.153288","""Producto agregado al inventario Johnson, Bradshaw and Jackson.""","product_51321","4257"
"uwu","inventory_78006#product_18769","inventory_78006","2024-12-02T08:52:24.628552","Producto agregado al inventario Carr-Aguilar.","product_18769","662"
"uwu","inventory_78015#product_50341","inventory_78015","2024-12-02T08:52:20.868875","Producto agregado al inventario Craig-Johnson.","product_50341","157"
"uwu","inventory_78020#product_6629","inventory_78020","2024-12-02T08:53:26.054843","Producto agregado al inventario Orr Inc.","product_6629","7897"
"uwu","inventory_78027#product_63474","inventory_78027","2024-12-02T08:53:33.579744","Producto agregado al inventario Vega-Lopez.","product_63474","6190"
"uwu","inventory_78027#product_65102","inventory_78027","2024-12-02T08:52:29.223781","Producto agregado al inventario Vega-Lopez.","product_65102","2653"
"uwu","inventory_78077#product_62499","inventory_78077","2024-12-02T08:52:58.152329","Producto agregado al inventario Weaver-Pearson.","product_62499","1473"
"uwu","inventory_78077#product_78873","inventory_78077","2024-12-02T08:52:31.316142","Producto agregado al inventario Weaver-Pearson.","product_78873","1521"
"uwu","inventory_78077#product_82416","inventory_78077","2024-12-02T08:53:35.227790","Producto agregado al inventario Weaver-Pearson.","product_82416","1295"
"uwu","inventory_78117#product_90925","inventory_78117","2024-12-02T08:52:28.436093","""Producto agregado al inventario Humphrey, Gates and Schultz.""","product_90925","1107"
"uwu","inventory_78127#product_12018","inventory_78127","2024-12-02T08:53:45.577135","Producto agregado al inventario Mckinney-Ruiz.","product_12018","1648"
"uwu","inventory_78127#product_47836","inventory_78127","2024-12-02T08:52:38.929625","Producto agregado al inventario Mckinney-Ruiz.","product_47836","733"
"uwu","inventory_78127#product_75090","inventory_78127","2024-12-02T08:52:32.545865","Producto agregado al inventario Mckinney-Ruiz.","product_75090","1751"
"uwu","inventory_78127#product_79361","inventory_78127","2024-12-02T08:53:29.000168","Producto agregado al inventario Mckinney-Ruiz.","product_79361","484"
"uwu","inventory_78127#product_84076","inventory_78127","2024-12-02T08:53:03.513864","Producto agregado al inventario Mckinney-Ruiz.","product_84076","96"
"uwu","inventory_78243#product_25556","inventory_78243","2024-12-02T08:52:52.900946","Producto agregado al inventario Robinson-Farmer.","product_25556","496"
"uwu","inventory_78258#product_69251","inventory_78258","2024-12-02T08:53:12.762930","Producto agregado al inventario Hayes PLC.","product_69251","551"
"uwu","inventory_78286#product_8513","inventory_78286","2024-12-02T08:52:57.658619","Producto agregado al inventario Delgado PLC.","product_8513","4964"
"uwu","inventory_78380#product_88706","inventory_78380","2024-12-02T08:52:44.364144","Producto agregado al inventario Adams-Summers.","product_88706","2914"
"uwu","inventory_78417#product_58894","inventory_78417","2024-12-02T08:52:35.203357","Producto agregado al inventario Dennis and Sons.","product_58894","435"
"uwu","inventory_78417#product_70546","inventory_78417","2024-12-02T08:52:36.560889","Producto agregado al inventario Dennis and Sons.","product_70546","7702"
"uwu","inventory_78417#product_87874","inventory_78417","2024-12-02T08:52:54.618695","Producto agregado al inventario Dennis and Sons.","product_87874","5315"
"uwu","inventory_78419#product_67210","inventory_78419","2024-12-02T08:52:33.803888","Producto agregado al inventario Rios-Barnes.","product_67210","1240"
"uwu","inventory_78419#product_72465","inventory_78419","2024-12-02T08:52:36.998038","Producto agregado al inventario Rios-Barnes.","product_72465","3845"
"uwu","inventory_78419#product_7669","inventory_78419","2024-12-02T08:53:05.476730","Producto agregado al inventario Rios-Barnes.","product_7669","4381"
"uwu","inventory_78437#product_63882","inventory_78437","2024-12-02T08:53:38.328097","Producto agregado al inventario Bowen and Sons.","product_63882","2841"
"uwu","inventory_7844#product_1484","inventory_7844","2024-12-02T08:53:48.325703","Producto agregado al inventario Brown-Hays.","product_1484","754"
"uwu","inventory_7847#product_24870","inventory_7847","2024-12-02T08:52:58.841487","""Producto agregado al inventario Crane, Mack and Grimes.""","product_24870","5393"
"uwu","inventory_7847#product_86339","inventory_7847","2024-12-02T08:52:28.549212","""Producto agregado al inventario Crane, Mack and Grimes.""","product_86339","1487"
"uwu","inventory_78491#product_35785","inventory_78491","2024-12-02T08:52:33.332543","Producto agregado al inventario Barnes-White.","product_35785","3125"
"uwu","inventory_78491#product_9711","inventory_78491","2024-12-02T08:52:35.090798","Producto agregado al inventario Barnes-White.","product_9711","240"
"uwu","inventory_78523#product_59171","inventory_78523","2024-12-02T08:52:44.207368","Producto agregado al inventario Carey-Gardner.","product_59171","1028"
"uwu","inventory_78556#product_50886","inventory_78556","2024-12-02T08:49:19.701297","Producto agregado al inventario Rice and Sons.","product_50886","5464"
"uwu","inventory_78556#product_55869","inventory_78556","2024-12-02T08:49:19.787492","Producto agregado al inventario Rice and Sons.","product_55869","2464"
"uwu","inventory_78637#product_46342","inventory_78637","2024-12-02T08:53:17.173447","""Producto agregado al inventario David, Santos and Cooper.""","product_46342","1035"
"uwu","inventory_78683#product_9158","inventory_78683","2024-12-02T08:53:35.661125","Producto agregado al inventario Wilson-Salas.","product_9158","513"
"uwu","inventory_78711#product_57750","inventory_78711","2024-12-02T08:53:43.041226","""Producto agregado al inventario Cohen, Davis and Compton.""","product_57750","694"
"uwu","inventory_78750#product_12815","inventory_78750","2024-12-02T08:52:48.993639","Producto agregado al inventario Kidd-Lawson.","product_12815","3151"
"uwu","inventory_78750#product_55480","inventory_78750","2024-12-02T08:53:46.544875","Producto agregado al inventario Kidd-Lawson.","product_55480","2674"
"uwu","inventory_7883#product_48776","inventory_7883","2024-12-02T08:53:31.430819","Producto agregado al inventario Peterson LLC.","product_48776","126"
"uwu","inventory_7883#product_62531","inventory_7883","2024-12-02T08:52:56.893019","Producto agregado al inventario Peterson LLC.","product_62531","242"
"uwu","inventory_7886#product_39908","inventory_7886","2024-12-02T08:53:27.032246","Producto agregado al inventario Cobb-Moon.","product_39908","1011"
"uwu","inventory_78862#product_22575","inventory_78862","2024-12-02T08:52:40.855600","""Producto agregado al inventario Ross, Bush and Weiss.""","product_22575","2207"
"uwu","inventory_78862#product_24701","inventory_78862","2024-12-02T08:53:34.428874","""Producto agregado al inventario Ross, Bush and Weiss.""","product_24701","2190"
"uwu","inventory_78862#product_83916","inventory_78862","2024-12-02T08:53:32.789605","""Producto agregado al inventario Ross, Bush and Weiss.""","product_83916","3069"
"uwu","inventory_78862#product_92182","inventory_78862","2024-12-02T08:52:35.313677","""Producto agregado al inventario Ross, Bush and Weiss.""","product_92182","2135"
"uwu","inventory_78869#product_50948","inventory_78869","2024-12-02T08:52:46.688900","Producto agregado al inventario Sloan Ltd.","product_50948","67"
"uwu","inventory_78869#product_63500","inventory_78869","2024-12-02T08:53:40.529282","Producto agregado al inventario Sloan Ltd.","product_63500","119"
"uwu","inventory_78889#product_14409","inventory_78889","2024-12-02T08:53:26.213859","Producto agregado al inventario Beck-Gonzalez.","product_14409","2974"
"uwu","inventory_78890#product_69178","inventory_78890","2024-12-02T08:52:52.490768","Producto agregado al inventario Smith and Sons.","product_69178","195"
"uwu","inventory_78936#product_65147","inventory_78936","2024-12-02T08:53:53.964161","Producto agregado al inventario Richardson Group.","product_65147","223"
"uwu","inventory_78955#product_59171","inventory_78955","2024-12-02T08:53:52.378289","Producto agregado al inventario Briggs-Gonzalez.","product_59171","139"
"uwu","inventory_78985#product_63619","inventory_78985","2024-12-02T08:52:31.361636","Producto agregado al inventario Mcguire-Rogers.","product_63619","1457"
"uwu","inventory_78985#product_94298","inventory_78985","2024-12-02T08:52:55.328263","Producto agregado al inventario Mcguire-Rogers.","product_94298","5017"
"uwu","inventory_79005#product_21065","inventory_79005","2024-12-02T08:53:44.335794","""Producto agregado al inventario Jones, Palmer and Porter.""","product_21065","3169"
"uwu","inventory_79008#product_26944","inventory_79008","2024-12-02T08:53:45.092515","Producto agregado al inventario Frank Inc.","product_26944","6716"
"uwu","inventory_79008#product_36009","inventory_79008","2024-12-02T08:53:12.995540","Producto agregado al inventario Frank Inc.","product_36009","5349"
"uwu","inventory_79008#product_67113","inventory_79008","2024-12-02T08:52:34.640516","Producto agregado al inventario Frank Inc.","product_67113","7634"
"uwu","inventory_79008#product_97355","inventory_79008","2024-12-02T08:52:22.892277","Producto agregado al inventario Frank Inc.","product_97355","5902"
"uwu","inventory_79014#product_5924","inventory_79014","2024-12-02T08:53:17.711636","Producto agregado al inventario Thomas-Hunt.","product_5924","6110"
"uwu","inventory_79014#product_79361","inventory_79014","2024-12-02T08:52:55.946464","Producto agregado al inventario Thomas-Hunt.","product_79361","1551"
"uwu","inventory_79014#product_88638","inventory_79014","2024-12-02T08:52:50.392823","Producto agregado al inventario Thomas-Hunt.","product_88638","7557"
"uwu","inventory_79014#product_99146","inventory_79014","2024-12-02T08:52:52.795161","Producto agregado al inventario Thomas-Hunt.","product_99146","5931"
"uwu","inventory_79041#product_4048","inventory_79041","2024-12-02T08:53:05.905756","""Producto agregado al inventario Davis, Robles and David.""","product_4048","5031"
"uwu","inventory_79041#product_45019","inventory_79041","2024-12-02T08:53:51.493039","""Producto agregado al inventario Davis, Robles and David.""","product_45019","2802"
"uwu","inventory_79093#product_15333","inventory_79093","2024-12-02T08:52:40.053926","Producto agregado al inventario Morrison LLC.","product_15333","866"
"uwu","inventory_79093#product_62536","inventory_79093","2024-12-02T08:53:45.385753","Producto agregado al inventario Morrison LLC.","product_62536","924"
"uwu","inventory_79093#product_69966","inventory_79093","2024-12-02T08:53:38.004923","Producto agregado al inventario Morrison LLC.","product_69966","1577"
"uwu","inventory_79117#product_99016","inventory_79117","2024-12-02T08:53:26.531211","Producto agregado al inventario Middleton-Fisher.","product_99016","1429"
"uwu","inventory_79156#product_12199","inventory_79156","2024-12-02T08:53:37.360813","""Producto agregado al inventario Miller, Young and Powell.""","product_12199","1343"
"uwu","inventory_79156#product_63358","inventory_79156","2024-12-02T08:53:28.733875","""Producto agregado al inventario Miller, Young and Powell.""","product_63358","1169"
"uwu","inventory_79183#product_31863","inventory_79183","2024-12-02T08:53:05.173110","Producto agregado al inventario Acosta Ltd.","product_31863","2429"
"uwu","inventory_79183#product_34011","inventory_79183","2024-12-02T08:52:58.235882","Producto agregado al inventario Acosta Ltd.","product_34011","3988"
"uwu","inventory_79185#product_14045","inventory_79185","2024-12-02T08:53:40.124870","Producto agregado al inventario Johnson-Fisher.","product_14045","487"
"uwu","inventory_79185#product_34835","inventory_79185","2024-12-02T08:53:38.553278","Producto agregado al inventario Johnson-Fisher.","product_34835","28"
"uwu","inventory_79195#product_87778","inventory_79195","2024-12-02T08:53:21.069008","""Producto agregado al inventario Hernandez, Clark and Fischer.""","product_87778","1679"
"uwu","inventory_7921#product_36009","inventory_7921","2024-12-02T08:52:23.660588","Producto agregado al inventario Smith-Romero.","product_36009","1627"
"uwu","inventory_79225#product_21143","inventory_79225","2024-12-02T08:52:53.971235","Producto agregado al inventario Sanchez-Gallegos.","product_21143","5286"
"uwu","inventory_79265#product_20759","inventory_79265","2024-12-02T08:52:27.274118","Producto agregado al inventario Salazar and Sons.","product_20759","59"
"uwu","inventory_79265#product_83374","inventory_79265","2024-12-02T08:53:51.898563","Producto agregado al inventario Salazar and Sons.","product_83374","88"
"uwu","inventory_79322#product_36131","inventory_79322","2024-12-02T08:53:20.477701","Producto agregado al inventario Murray Inc.","product_36131","3548"
"uwu","inventory_79322#product_99153","inventory_79322","2024-12-02T08:52:38.467147","Producto agregado al inventario Murray Inc.","product_99153","5182"
"uwu","inventory_79348#product_38761","inventory_79348","2024-12-02T08:53:12.195583","Producto agregado al inventario Smith-Diaz.","product_38761","303"
"uwu","inventory_79348#product_71279","inventory_79348","2024-12-02T08:53:25.564937","Producto agregado al inventario Smith-Diaz.","product_71279","724"
"uwu","inventory_79355#product_83510","inventory_79355","2024-12-02T08:52:38.780580","""Producto agregado al inventario Pierce, Lee and White.""","product_83510","3517"
"uwu","inventory_79379#product_70133","inventory_79379","2024-12-02T08:53:18.374100","Producto agregado al inventario Williams-Collier.","product_70133","2202"
"uwu","inventory_79416#product_13807","inventory_79416","2024-12-02T08:53:10.619726","""Producto agregado al inventario Rogers, Serrano and Brown.""","product_13807","2048"
"uwu","inventory_79416#product_7815","inventory_79416","2024-12-02T08:53:17.203674","""Producto agregado al inventario Rogers, Serrano and Brown.""","product_7815","1925"
"uwu","inventory_79487#product_96922","inventory_79487","2024-12-02T08:52:53.029204","Producto agregado al inventario Schmidt-Lowery.","product_96922","1666"
"uwu","inventory_79510#product_10234","inventory_79510","2024-12-02T08:53:19.781759","Producto agregado al inventario Perez-Combs.","product_10234","1560"
"uwu","inventory_79510#product_36223","inventory_79510","2024-12-02T08:53:18.214166","Producto agregado al inventario Perez-Combs.","product_36223","5131"
"uwu","inventory_79511#product_76202","inventory_79511","2024-12-02T08:53:08.655982","Producto agregado al inventario Carter LLC.","product_76202","2055"
"uwu","inventory_79515#product_63737","inventory_79515","2024-12-02T08:52:52.020370","Producto agregado al inventario Clements Group.","product_63737","5300"
"uwu","inventory_79515#product_78843","inventory_79515","2024-12-02T08:52:42.795219","Producto agregado al inventario Clements Group.","product_78843","6317"
"uwu","inventory_79525#product_71624","inventory_79525","2024-12-02T08:52:28.895791","""Producto agregado al inventario Thompson, Bowers and Bates.""","product_71624","4347"
"uwu","inventory_79624#product_41483","inventory_79624","2024-12-02T08:53:43.048728","Producto agregado al inventario Bates-Roy.","product_41483","6143"
"uwu","inventory_79624#product_73177","inventory_79624","2024-12-02T08:53:22.342977","Producto agregado al inventario Bates-Roy.","product_73177","5952"
"uwu","inventory_79627#product_11168","inventory_79627","2024-12-02T08:53:22.518862","""Producto agregado al inventario Anderson, Barnes and Fox.""","product_11168","5451"
"uwu","inventory_79627#product_60160","inventory_79627","2024-12-02T08:53:41.290780","""Producto agregado al inventario Anderson, Barnes and Fox.""","product_60160","4645"
"uwu","inventory_79660#product_29007","inventory_79660","2024-12-02T08:53:33.259309","""Producto agregado al inventario Watkins, Carr and Jacobs.""","product_29007","4274"
"uwu","inventory_79812#product_13925","inventory_79812","2024-12-02T08:53:44.208683","""Producto agregado al inventario Glover, Young and Castaneda.""","product_13925","6244"
"uwu","inventory_79812#product_40685","inventory_79812","2024-12-02T08:52:49.278289","""Producto agregado al inventario Glover, Young and Castaneda.""","product_40685","5797"
"uwu","inventory_79812#product_82890","inventory_79812","2024-12-02T08:53:14.781609","""Producto agregado al inventario Glover, Young and Castaneda.""","product_82890","1820"
"uwu","inventory_79829#product_22915","inventory_79829","2024-12-02T08:53:40.907022","Producto agregado al inventario Guerrero-Cruz.","product_22915","220"
"uwu","inventory_79829#product_80551","inventory_79829","2024-12-02T08:53:21.775010","Producto agregado al inventario Guerrero-Cruz.","product_80551","378"
"uwu","inventory_79830#product_76436","inventory_79830","2024-12-02T08:53:43.032975","Producto agregado al inventario James LLC.","product_76436","3649"
"uwu","inventory_79908#product_10259","inventory_79908","2024-12-02T08:52:59.519983","""Producto agregado al inventario Williams, Sawyer and Johnson.""","product_10259","4525"
"uwu","inventory_79914#product_72626","inventory_79914","2024-12-02T08:53:06.871584","Producto agregado al inventario Wood-Perkins.","product_72626","5679"
"uwu","inventory_79914#product_80555","inventory_79914","2024-12-02T08:52:42.772250","Producto agregado al inventario Wood-Perkins.","product_80555","3332"
"uwu","inventory_79916#product_16944","inventory_79916","2024-12-02T08:53:54.254106","Producto agregado al inventario Mathews-Ramirez.","product_16944","2705"
"uwu","inventory_79916#product_39639","inventory_79916","2024-12-02T08:52:46.035976","Producto agregado al inventario Mathews-Ramirez.","product_39639","2544"
"uwu","inventory_79916#product_47518","inventory_79916","2024-12-02T08:53:24.398733","Producto agregado al inventario Mathews-Ramirez.","product_47518","520"
"uwu","inventory_79928#product_20123","inventory_79928","2024-12-02T08:52:40.840009","Producto agregado al inventario Thompson Ltd.","product_20123","1309"
"uwu","inventory_79928#product_53259","inventory_79928","2024-12-02T08:53:53.466799","Producto agregado al inventario Thompson Ltd.","product_53259","559"
"uwu","inventory_79935#product_44874","inventory_79935","2024-12-02T08:52:21.226232","Producto agregado al inventario Wong-Kelley.","product_44874","244"
"uwu","inventory_79935#product_54236","inventory_79935","2024-12-02T08:53:20.918494","Producto agregado al inventario Wong-Kelley.","product_54236","3048"
"uwu","inventory_79935#product_94210","inventory_79935","2024-12-02T08:53:29.132877","Producto agregado al inventario Wong-Kelley.","product_94210","2874"
"uwu","inventory_79957#product_92396","inventory_79957","2024-12-02T08:52:24.866305","""Producto agregado al inventario Harris, Smith and Harper.""","product_92396","3755"
"uwu","inventory_79972#product_54195","inventory_79972","2024-12-02T08:53:53.079051","Producto agregado al inventario Gibson-Colon.","product_54195","306"
"uwu","inventory_79997#product_30162","inventory_79997","2024-12-02T08:53:43.991889","""Producto agregado al inventario Gray, Lloyd and Thompson.""","product_30162","1455"
"uwu","inventory_80057#product_21384","inventory_80057","2024-12-02T08:53:01.580200","Producto agregado al inventario Powell Inc.","product_21384","1077"
"uwu","inventory_80067#product_31119","inventory_80067","2024-12-02T08:53:14.138401","""Producto agregado al inventario Murphy, Garcia and Eaton.""","product_31119","8115"
"uwu","inventory_80170#product_43721","inventory_80170","2024-12-02T08:52:24.155594","Producto agregado al inventario Fry-Hansen.","product_43721","192"
"uwu","inventory_80203#product_56191","inventory_80203","2024-12-02T08:52:58.978871","""Producto agregado al inventario King, Larson and Martinez.""","product_56191","160"
"uwu","inventory_80203#product_69253","inventory_80203","2024-12-02T08:52:27.884753","""Producto agregado al inventario King, Larson and Martinez.""","product_69253","495"
"uwu","inventory_80254#product_16221","inventory_80254","2024-12-02T08:52:46.569435","""Producto agregado al inventario Sullivan, Costa and Johnson.""","product_16221","228"
"uwu","inventory_80254#product_43646","inventory_80254","2024-12-02T08:53:26.093200","""Producto agregado al inventario Sullivan, Costa and Johnson.""","product_43646","2017"
"uwu","inventory_80254#product_45033","inventory_80254","2024-12-02T08:53:22.654927","""Producto agregado al inventario Sullivan, Costa and Johnson.""","product_45033","7896"
"uwu","inventory_80254#product_78243","inventory_80254","2024-12-02T08:53:34.858893","""Producto agregado al inventario Sullivan, Costa and Johnson.""","product_78243","7189"
"uwu","inventory_80309#product_81364","inventory_80309","2024-12-02T08:52:41.010331","Producto agregado al inventario Yu-Wade.","product_81364","1008"
"uwu","inventory_80442#product_38847","inventory_80442","2024-12-02T08:53:26.282552","Producto agregado al inventario Pitts Inc.","product_38847","671"
"uwu","inventory_80442#product_56334","inventory_80442","2024-12-02T08:52:48.257697","Producto agregado al inventario Pitts Inc.","product_56334","762"
"uwu","inventory_80500#product_21840","inventory_80500","2024-12-02T08:52:24.124817","""Producto agregado al inventario Dawson, Mullins and Allen.""","product_21840","505"
"uwu","inventory_80500#product_94272","inventory_80500","2024-12-02T08:52:55.455800","""Producto agregado al inventario Dawson, Mullins and Allen.""","product_94272","924"
"uwu","inventory_80540#product_64735","inventory_80540","2024-12-02T08:52:40.230767","""Producto agregado al inventario Munoz, Rowe and Lee.""","product_64735","699"
"uwu","inventory_80563#product_50270","inventory_80563","2024-12-02T08:52:54.571857","Producto agregado al inventario Tyler-Martin.","product_50270","894"
"uwu","inventory_80563#product_80540","inventory_80563","2024-12-02T08:53:08.315115","Producto agregado al inventario Tyler-Martin.","product_80540","152"
"uwu","inventory_80669#product_86825","inventory_80669","2024-12-02T08:52:59.384694","""Producto agregado al inventario Henry, Suarez and Price.""","product_86825","8041"
"uwu","inventory_80729#product_6386","inventory_80729","2024-12-02T08:53:27.592998","Producto agregado al inventario Klein-Williams.","product_6386","6785"
"uwu","inventory_80736#product_52617","inventory_80736","2024-12-02T08:52:59.484526","""Producto agregado al inventario Ortiz, Kennedy and Rivera.""","product_52617","212"
"uwu","inventory_80747#product_45201","inventory_80747","2024-12-02T08:53:26.220444","Producto agregado al inventario Thompson Inc.","product_45201","92"
"uwu","inventory_80750#product_66996","inventory_80750","2024-12-02T08:53:29.812811","""Producto agregado al inventario Patterson, Schmidt and Ortega.""","product_66996","83"
"uwu","inventory_80769#product_30513","inventory_80769","2024-12-02T08:52:28.018935","""Producto agregado al inventario Spencer, Watkins and Hayes.""","product_30513","2269"
"uwu","inventory_80769#product_62305","inventory_80769","2024-12-02T08:53:08.450566","""Producto agregado al inventario Spencer, Watkins and Hayes.""","product_62305","3579"
"uwu","inventory_80773#product_93869","inventory_80773","2024-12-02T08:53:43.180834","""Producto agregado al inventario Thompson, Clark and Marsh.""","product_93869","4122"
"uwu","inventory_80790#product_19094","inventory_80790","2024-12-02T08:52:40.264680","""Producto agregado al inventario Gill, Silva and Underwood.""","product_19094","43"
"uwu","inventory_80790#product_45436","inventory_80790","2024-12-02T08:53:26.683359","""Producto agregado al inventario Gill, Silva and Underwood.""","product_45436","9"
"uwu","inventory_80809#product_92388","inventory_80809","2024-12-02T08:52:23.483160","""Producto agregado al inventario Love, Flowers and Reed.""","product_92388","2734"
"uwu","inventory_80812#product_52841","inventory_80812","2024-12-02T08:53:45.141488","""Producto agregado al inventario Rios, Hernandez and Sims.""","product_52841","220"
"uwu","inventory_80837#product_47836","inventory_80837","2024-12-02T08:52:20.828664","Producto agregado al inventario Wilson-Murray.","product_47836","3655"
"uwu","inventory_80837#product_90146","inventory_80837","2024-12-02T08:53:17.268310","Producto agregado al inventario Wilson-Murray.","product_90146","3640"
"uwu","inventory_80874#product_55062","inventory_80874","2024-12-02T08:53:45.188979","Producto agregado al inventario Burns and Sons.","product_55062","225"
"uwu","inventory_80874#product_87363","inventory_80874","2024-12-02T08:52:25.740987","Producto agregado al inventario Burns and Sons.","product_87363","177"
"uwu","inventory_80932#product_37735","inventory_80932","2024-12-02T08:53:45.638639","""Producto agregado al inventario Moreno, Burns and West.""","product_37735","3955"
"uwu","inventory_80936#product_17702","inventory_80936","2024-12-02T08:53:19.660284","Producto agregado al inventario Andrews Ltd.","product_17702","647"
"uwu","inventory_80943#product_45869","inventory_80943","2024-12-02T08:52:48.615623","Producto agregado al inventario Jackson-Booker.","product_45869","3152"
"uwu","inventory_80971#product_78946","inventory_80971","2024-12-02T08:52:57.879377","Producto agregado al inventario Hernandez Group.","product_78946","4450"
"uwu","inventory_80998#product_11972","inventory_80998","2024-12-02T08:52:40.751555","""Producto agregado al inventario Nelson, Medina and Oneill.""","product_11972","392"
"uwu","inventory_80998#product_15591","inventory_80998","2024-12-02T08:53:47.557888","""Producto agregado al inventario Nelson, Medina and Oneill.""","product_15591","988"
"uwu","inventory_80998#product_17952","inventory_80998","2024-12-02T08:52:28.939668","""Producto agregado al inventario Nelson, Medina and Oneill.""","product_17952","984"
"uwu","inventory_81089#product_54153","inventory_81089","2024-12-02T08:53:50.706185","Producto agregado al inventario Green-Fuentes.","product_54153","4136"
"uwu","inventory_81110#product_67868","inventory_81110","2024-12-02T08:53:44.969557","""Producto agregado al inventario Warner, Holloway and Williams.""","product_67868","1168"
"uwu","inventory_81129#product_66383","inventory_81129","2024-12-02T08:52:39.416278","""Producto agregado al inventario Hayes, Blanchard and Green.""","product_66383","1434"
"uwu","inventory_81150#product_44069","inventory_81150","2024-12-02T08:52:59.996187","Producto agregado al inventario Graham-Williams.","product_44069","741"
"uwu","inventory_81195#product_61960","inventory_81195","2024-12-02T08:52:36.575704","Producto agregado al inventario Jones-Diaz.","product_61960","4860"
"uwu","inventory_81281#product_51141","inventory_81281","2024-12-02T08:52:31.801484","Producto agregado al inventario Parks-Miller.","product_51141","3804"
